GPStime,lat_deg,lon_deg,h_m,vn_mps,ve_mps
43507,33.7139336471157,73.0883287846675,555.645437748404,0.0155726339345134,-0.0427843059908493
43508,33.713933555556,73.0883288087088,555.644400705351,0.0187098221716774,-0.0426023865943468
43509,33.7139334665197,73.0883288411512,555.643946284661,0.0215870617477672,-0.0444333514968839
43510,33.713933383658,73.0883288764602,555.643497261684,0.0223200429909188,-0.0448404169402264
43511,33.713933293176,73.0883289179044,555.642788556172,0.0213461019915552,-0.0448980072055998
43512,33.7139331990082,73.0883289627689,555.641886759317,0.0250866305497957,-0.0429294122823573
43513,33.7139331031497,73.0883290060191,555.641174369026,0.027435062079023,-0.0404530004920669
43514,33.7139330045605,73.088329051114,555.640390763758,0.0319221701573448,-0.0412875297620199
43515,33.7139329094554,73.0883290940083,555.639872717205,0.033114293298373,-0.0424988034061984
43516,33.713932809197,73.0883291334723,555.639267338905,0.0337967438515382,-0.0468224541175158
43517,33.7139327096049,73.0883291689756,555.638696063543,0.0356480189495741,-0.0537780900115703
43518,33.7139326083898,73.0883291898677,555.638282634318,0.0395741492837773,-0.0616375233311598
43519,33.7139325070938,73.0883291942625,555.638612190727,0.0385641354414691,-0.0705791820080998
43520,33.7139324384428,73.0883291160365,555.64302715566,0.0383711841399252,-0.0824986007317485
43521,33.7139323194318,73.0883291036203,555.646663266234,0.0370383376127413,-0.0949017564822197
43522,33.7139322068649,73.0883290719634,555.652761194156,0.0317779609554952,-0.10511634558309
43523,33.713932094214,73.0883290241534,555.660102652386,0.0313476934220985,-0.116498260917068
43524,33.7139319804582,73.0883289654208,555.666814748431,0.02958135235735,-0.127534282147989
43525,33.7139319090822,73.0883287695917,555.675670083845,0.031437606681659,-0.142417143855107
43526,33.7139318404888,73.0883285855165,555.685160163557,0.0273743110175582,-0.152952582402565
43527,33.713931800759,73.0883282551244,555.693682902958,0.0238407726945156,-0.162287166675887
43528,33.7139317270269,73.0883281365159,555.705433621537,0.0224512061915594,-0.168205731157686
43529,33.7139316315178,73.0883281907042,555.717758342391,0.0206339357353084,-0.169610607046057
43530,33.7139315492012,73.0883282095286,555.731846815906,0.0182492698763408,-0.171496718803245
43531,33.7139314815101,73.0883281994784,555.746884494321,0.016500502813219,-0.173800873930845
43532,33.7139314301268,73.0883281672095,555.761188234203,0.0183894574091548,-0.175552035009814
43533,33.7139313980146,73.0883281160631,555.774720446439,0.0223572326121088,-0.17769423375019
43534,33.7139313829016,73.088328043662,555.790110896342,0.021331138560613,-0.177562152069166
43535,33.7139313830469,73.0883279590111,555.806070246967,0.0237256914441988,-0.176145826294519
43536,33.7139314005724,73.0883278585412,555.821419935673,0.0226711281246325,-0.175336830017474
43537,33.7139314283322,73.0883277419024,555.836204462452,0.0184227674181023,-0.173918107773572
43538,33.7139314749004,73.088327467587,555.849598107859,0.0191903244699234,-0.175948246081479
